,MW,Result,home_team_name,away_team_name,Hteam_G_got_M,Ateam_G_got_M,Hteam_G_opp_M,Ateam_G_opp_M,Hteam_CC_got_M,Ateam_CC_got_M,Hteam_CC_opp_M,Ateam_CC_opp_M,Hteam_F_got_M,Ateam_F_got_M,Hteam_F_opp_M,Ateam_F_opp_M,Hteam_YC_got_M,Ateam_YC_got_M,Hteam_YC_opp_M,Ateam_YC_opp_M,Hteam_RC_got_M,Ateam_RC_got_M,Hteam_RC_opp_M,Ateam_RC_opp_M,Hteam_SH_got_M,Ateam_SH_got_M,Hteam_SH_opp_M,Ateam_SH_opp_M,Hteam_SoT_got_M,Ateam_SoT_got_M,Hteam_SoT_opp_M,Ateam_SoT_opp_M,Diff_HT_G_M,Diff_AT_G_M,Diff_HT_CC_M,Diff_AT_CC_M,Diff_HT_F_M,Diff_AT_F_M,Diff_HT_RC_M,Diff_AT_RC_M,Diff_HT_SH_M,Diff_AT_SH_M,Diff_HT_SoT_M,Diff_AT_SoT_M,Diff_HT_YC_M,Diff_AT_YC_M,Diff_ov,Hteam_Bef1_W,Hteam_Bef1_D,Hteam_Bef1_L,Ateam_Bef1_W,Ateam_Bef1_D,Ateam_Bef1_L,Hteam_Bef2_W,Hteam_Bef2_D,Hteam_Bef2_L,Ateam_Bef2_W,Ateam_Bef2_D,Ateam_Bef2_L,Hteam_Bef3_W,Hteam_Bef3_D,Hteam_Bef3_L,Ateam_Bef3_W,Ateam_Bef3_D,Ateam_Bef3_L,Hteam_Bef4_W,Hteam_Bef4_D,Hteam_Bef4_L,Ateam_Bef4_W,Ateam_Bef4_D,Ateam_Bef4_L,Hteam_Bef5_W,Hteam_Bef5_D,Hteam_Bef5_L,Ateam_Bef5_W,Ateam_Bef5_D,Ateam_Bef5_L,apparentTemperatureHigh,apparentTemperatureLow,apparentTemperatureMax,apparentTemperatureMin,cloudCover,dewPoint,humidity,moonPhase,pressure,precipType_None,precipType_rain,precipType_snow,precipIntensity,precipIntensityMax,precipProbability,temperatureHigh,temperatureLow,temperatureMax,temperatureMin,uvIndex,visibility,windBearing,windGust,windSpeed
268,32,H,Manchester United,Manchester City,1.4864864864864864,1.7027027027027026,0.7567567567567568,0.8108108108108109,4.8108108108108105,6.216216216216216,3.6216216216216215,3.189189189189189,9.72972972972973,9.35135135135135,8.864864864864865,6.675675675675675,1.5675675675675675,1.7567567567567568,1.7297297297297298,1.2972972972972974,0.10810810810810811,0.05405405405405406,0.10810810810810811,0.08108108108108109,6.162162162162162,10.54054054054054,5.702702702702703,6.081081081081081,2.7567567567567566,4.27027027027027,2.72972972972973,2.8378378378378377,0.7297297297297296,0.8918918918918918,1.189189189189189,3.0270270270270268,0.8648648648648649,2.6756756756756754,0.0,-0.02702702702702703,0.45945945945945965,4.45945945945946,0.02702702702702675,1.4324324324324325,-0.16216216216216228,0.45945945945945943,-0.5709876543209873,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,54.61,32.74,54.61,38.07,0.52,38.78,0.79,0.77,1021.7,0,1,0,0.005,0.0309,0.83,54.71,34.43,54.71,38.23,4,6.152,227,29.38,7.46
269,32,H,Liverpool,Newcastle United,1.2162162162162162,0.8918918918918919,0.972972972972973,1.3243243243243243,4.1891891891891895,4.72972972972973,4.4324324324324325,4.054054054054054,8.45945945945946,9.324324324324325,10.405405405405405,10.18918918918919,1.5405405405405406,1.5945945945945945,1.7297297297297298,2.081081081081081,0.08108108108108109,0.10810810810810811,0.05405405405405406,0.0,9.216216216216216,6.918918918918919,6.5675675675675675,7.378378378378378,4.108108108108108,3.7567567567567566,3.108108108108108,3.6216216216216215,0.2432432432432432,-0.43243243243243246,-0.24324324324324298,0.6756756756756754,-1.9459459459459456,-0.8648648648648649,0.02702702702702703,0.10810810810810811,2.6486486486486482,-0.45945945945945876,1.0,0.1351351351351351,-0.18918918918918926,-0.4864864864864866,4.407407407407405,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,56.33,44.61,56.33,32.47,0.48,40.28,0.81,0.81,1028.2,0,1,0,0.0001,0.0008,0.1,56.83,48.08,56.83,33.96,4,6.213,191,13.81,5.27
270,33,H,Leicester City,Swansea City,0.918918918918919,1.027027027027027,1.3783783783783783,1.0810810810810811,4.783783783783784,3.27027027027027,5.297297297297297,4.675675675675675,10.135135135135135,9.135135135135135,8.054054054054054,10.91891891891892,1.2432432432432432,1.2162162162162162,1.2972972972972974,1.8918918918918919,0.10810810810810811,0.13513513513513514,0.10810810810810811,0.05405405405405406,7.891891891891892,7.135135135135135,8.891891891891891,8.837837837837839,3.5135135135135136,3.2972972972972974,4.216216216216216,4.243243243243243,-0.4594594594594593,-0.05405405405405417,-0.5135135135135132,-1.4054054054054053,2.0810810810810807,-1.7837837837837842,0.0,0.08108108108108109,-0.9999999999999991,-1.7027027027027035,-0.7027027027027022,-0.9459459459459456,-0.05405405405405417,-0.6756756756756757,-3.922839506172849,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,58.75,37.91,58.75,35.14,0.22,36.94,0.71,0,1029.4,0,1,0,0.0916,0.7393,0.85,59.25,38.08,59.25,34.65,6,6.215,62,8.59,4.32
271,33,H,Stoke City,Southampton,0.972972972972973,1.1891891891891893,1.0810810810810811,0.5945945945945946,4.513513513513513,4.756756756756757,5.162162162162162,3.810810810810811,10.567567567567568,10.54054054054054,9.513513513513514,9.0,1.945945945945946,1.3243243243243243,1.4324324324324325,1.2432432432432432,0.0,0.05405405405405406,0.10810810810810811,0.08108108108108109,6.27027027027027,8.0,6.216216216216216,6.324324324324325,2.72972972972973,3.5135135135135136,2.7837837837837838,2.5945945945945947,-0.10810810810810811,0.5945945945945946,-0.6486486486486491,0.945945945945946,1.0540540540540544,1.5405405405405403,-0.10810810810810811,-0.02702702702702703,0.05405405405405439,1.6756756756756754,-0.054054054054053946,0.9189189189189189,0.5135135135135136,0.08108108108108114,-0.08641975308640326,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,59.17,35.21,59.17,33.53,0.26,36.07,0.66,0,1029.7,1,0,0,0,0,0,59.67,36.42,59.67,37.15,6,6.216,93,12.82,6.25
272,33,A,Crystal Palace,West Bromwich Albion,1.135135135135135,0.8108108108108109,1.162162162162162,1.2432432432432432,4.783783783783784,4.108108108108108,5.297297297297297,4.054054054054054,11.054054054054054,9.0,9.945945945945946,9.594594594594595,1.5135135135135136,1.4594594594594594,1.5945945945945945,1.0810810810810811,0.10810810810810811,0.08108108108108109,0.02702702702702703,0.02702702702702703,7.297297297297297,6.918918918918919,8.378378378378379,7.702702702702703,3.3513513513513513,3.4054054054054053,3.4054054054054053,3.7837837837837838,-0.027027027027026973,-0.43243243243243235,-0.5135135135135132,0.0540540540540535,1.1081081081081088,-0.5945945945945947,0.08108108108108109,0.05405405405405406,-1.0810810810810816,-0.7837837837837833,-0.054054054054053946,-0.3783783783783785,-0.08108108108108092,0.3783783783783783,-2.018518518518519,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,57.08,37.58,57.08,38.25,0.34,37.2,0.66,0,1027.3,1,0,0,0,0,0,57.58,39.56,57.58,40.03,5,6.215,71,15.97,5.71
273,33,H,Everton,Burnley,1.0810810810810811,0.7027027027027027,1.162162162162162,1.3513513513513513,4.135135135135135,3.891891891891892,4.621621621621622,5.27027027027027,8.486486486486486,8.72972972972973,10.675675675675675,9.0,1.5945945945945945,1.4324324324324325,1.945945945945946,1.5675675675675675,0.05405405405405406,0.0,0.05405405405405406,0.05405405405405406,7.513513513513513,7.135135135135135,8.08108108108108,7.918918918918919,3.5675675675675675,3.054054054054054,3.27027027027027,3.7027027027027026,-0.08108108108108092,-0.6486486486486486,-0.48648648648648685,-1.378378378378378,-2.1891891891891895,-0.2702702702702702,0.0,-0.05405405405405406,-0.5675675675675675,-0.7837837837837842,0.29729729729729737,-0.6486486486486487,-0.35135135135135154,-0.1351351351351351,8.907407407407405,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,59.78,36.27,59.78,35.54,0.19,36.45,0.64,0,1030.0,1,0,0,0,0.0006,0.02,60.28,37.81,60.28,36.82,5,6.215,89,13.29,6.19
274,33,H,Chelsea,Manchester United,1.7567567567567568,1.5945945945945945,0.7027027027027027,0.8108108108108109,5.243243243243243,4.837837837837838,3.8378378378378377,3.7567567567567566,8.567567567567568,9.945945945945946,9.81081081081081,9.297297297297296,1.6486486486486487,1.5675675675675675,2.0,1.8108108108108107,0.08108108108108109,0.10810810810810811,0.1891891891891892,0.10810810810810811,9.027027027027026,6.216216216216216,6.783783783783784,5.8108108108108105,4.351351351351352,2.810810810810811,2.864864864864865,2.7837837837837838,1.054054054054054,0.7837837837837837,1.4054054054054053,1.0810810810810811,-1.243243243243242,0.6486486486486491,-0.10810810810810811,0.0,2.243243243243242,0.40540540540540526,1.4864864864864868,0.027027027027027195,-0.3513513513513513,-0.2432432432432432,0.7746913580246826,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,58.38,38.07,58.38,38.38,0.28,36.8,0.63,0,1027.4,1,0,0,0,0,0,58.88,40.28,58.88,40.73,6,6.212,76,15.87,6.25
275,33,H,Manchester City,West Ham United,1.7567567567567568,1.135135135135135,0.918918918918919,1.0810810810810811,6.351351351351352,5.45945945945946,3.2162162162162162,5.027027027027027,9.783783783783784,9.297297297297296,6.891891891891892,10.0,1.837837837837838,1.5405405405405406,1.2972972972972974,1.3243243243243243,0.05405405405405406,0.05405405405405406,0.08108108108108109,0.16216216216216217,10.64864864864865,7.594594594594595,6.135135135135135,9.18918918918919,4.324324324324325,3.7027027027027026,2.891891891891892,4.324324324324325,0.8378378378378378,0.054054054054053946,3.1351351351351355,0.43243243243243246,2.891891891891892,-0.7027027027027035,-0.02702702702702703,-0.10810810810810811,4.513513513513514,-1.5945945945945947,1.4324324324324325,-0.6216216216216219,0.5405405405405406,0.21621621621621623,7.706790123456798,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,59.12,30.36,59.12,37.17,0.46,36.64,0.68,0.04,1027.1,0,1,0,0.0002,0.0044,0.1,59.62,33.33,59.62,36.68,4,6.216,48,15.24,3.47
276,33,A,Newcastle United,Tottenham Hotspur,0.8918918918918919,1.3513513513513513,1.3783783783783783,1.2432432432432432,4.891891891891892,5.162162162162162,4.216216216216216,4.72972972972973,9.756756756756756,9.945945945945946,10.405405405405405,8.891891891891891,1.6216216216216217,1.7297297297297298,2.135135135135135,1.837837837837838,0.13513513513513514,0.08108108108108109,0.0,0.10810810810810811,7.1891891891891895,8.567567567567568,7.702702702702703,8.08108108108108,3.891891891891892,3.7027027027027026,3.8378378378378377,3.4864864864864864,-0.4864864864864864,0.10810810810810811,0.6756756756756763,0.43243243243243246,-0.6486486486486491,1.0540540540540544,0.13513513513513514,-0.02702702702702703,-0.5135135135135132,0.48648648648648773,0.05405405405405439,0.21621621621621623,-0.5135135135135134,-0.10810810810810811,-4.117283950617278,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,51.07,36.73,51.07,35.12,0.57,38.97,0.83,0.04,1028.6,0,1,0,0.0001,0.003,0.14,51.57,36.24,51.57,34.63,4,6.032,31,16.03,5.88
277,33,D,Southampton,Tottenham Hotspur,1.1891891891891893,1.3513513513513513,0.5945945945945946,1.2432432432432432,4.756756756756757,5.162162162162162,3.810810810810811,4.72972972972973,10.54054054054054,9.945945945945946,9.0,8.891891891891891,1.3243243243243243,1.7297297297297298,1.2432432432432432,1.837837837837838,0.05405405405405406,0.08108108108108109,0.08108108108108109,0.10810810810810811,8.0,8.567567567567568,6.324324324324325,8.08108108108108,3.5135135135135136,3.7027027027027026,2.5945945945945947,3.4864864864864864,0.5945945945945946,0.10810810810810811,0.945945945945946,0.43243243243243246,1.5405405405405403,1.0540540540540544,-0.02702702702702703,-0.02702702702702703,1.6756756756756754,0.48648648648648773,0.9189189189189189,0.21621621621621623,0.08108108108108114,-0.10810810810810811,-3.8765432098765444,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,60.94,44.92,60.94,50.2,0.75,48.98,0.83,0.25,1006.3,0,1,0,0.0051,0.0284,0.99,61.44,46.76,61.44,49.71,5,5.431,214,12.63,5.39
278,33,D,Stoke City,Sunderland,0.972972972972973,0.6756756756756757,1.0810810810810811,1.2972972972972974,4.513513513513513,4.405405405405405,5.162162162162162,4.594594594594595,10.567567567567568,9.891891891891891,9.513513513513514,10.35135135135135,1.945945945945946,2.2162162162162162,1.4324324324324325,1.6216216216216217,0.0,0.05405405405405406,0.10810810810810811,0.08108108108108109,6.27027027027027,5.8108108108108105,6.216216216216216,9.27027027027027,2.72972972972973,2.918918918918919,2.7837837837837838,4.162162162162162,-0.10810810810810811,-0.6216216216216217,-0.6486486486486491,-0.18918918918918948,1.0540540540540544,-0.45945945945945965,-0.10810810810810811,-0.02702702702702703,0.05405405405405439,-3.4594594594594597,-0.054054054054053946,-1.2432432432432434,0.5135135135135136,0.5945945945945945,1.4351851851851904,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,59.04,38.11,59.04,40.2,0.74,43.96,0.78,0.25,1004.0,0,1,0,0.003,0.0352,0.81,59.54,37.48,59.54,41.88,5,6.216,269,15.35,7.11
279,33,D,West Bromwich Albion,Liverpool,0.8108108108108109,1.2702702702702702,1.2432432432432432,0.972972972972973,4.108108108108108,4.351351351351352,4.054054054054054,4.594594594594595,9.0,8.675675675675675,9.594594594594595,10.837837837837839,1.4594594594594594,1.5945945945945945,1.0810810810810811,1.7567567567567568,0.08108108108108109,0.08108108108108109,0.02702702702702703,0.08108108108108109,6.918918918918919,9.54054054054054,7.702702702702703,6.837837837837838,3.4054054054054053,4.324324324324325,3.7837837837837838,3.2432432432432434,-0.43243243243243235,0.29729729729729715,0.0540540540540535,-0.24324324324324298,-0.5945945945945947,-2.162162162162163,0.05405405405405406,0.0,-0.7837837837837833,2.7027027027027026,-0.3783783783783785,1.0810810810810811,0.3783783783783783,-0.16216216216216228,-4.746913580246911,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,61.88,40.01,61.88,42.03,0.51,44.64,0.76,0.25,1004.5,0,1,0,0.0004,0.0061,0.6,62.38,39.52,62.38,43.17,5,6.199,220,14.37,4.32
280,34,A,Crystal Palace,Hull City,1.135135135135135,0.8378378378378378,1.2162162162162162,1.2162162162162162,4.972972972972973,3.7027027027027026,5.45945945945946,5.378378378378378,11.513513513513514,10.567567567567568,10.405405405405405,9.405405405405405,1.5945945945945945,1.7837837837837838,1.6756756756756757,1.864864864864865,0.10810810810810811,0.16216216216216217,0.02702702702702703,0.08108108108108109,7.837837837837838,7.054054054054054,8.54054054054054,7.216216216216216,3.5675675675675675,3.2972972972972974,3.4864864864864864,3.27027027027027,-0.08108108108108114,-0.3783783783783784,-0.48648648648648685,-1.6756756756756754,1.1081081081081088,1.1621621621621632,0.08108108108108109,0.08108108108108109,-0.7027027027027026,-0.1621621621621614,0.08108108108108114,0.027027027027027195,-0.08108108108108114,-0.08108108108108114,-0.827160493827165,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,63.57,45.2,63.57,51.48,0.64,49.67,0.81,0.25,1006.0,0,1,0,0.0031,0.0264,0.63,64.07,46.02,64.07,50.99,5,5.822,220,10.67,5.32
281,34,A,Burnley,Leicester City,0.7027027027027027,0.9459459459459459,1.3783783783783783,1.3783783783783783,4.054054054054054,4.891891891891892,5.405405405405405,5.4324324324324325,9.108108108108109,10.486486486486486,9.324324324324325,8.486486486486486,1.5135135135135136,1.2432432432432432,1.5945945945945945,1.3783783783783783,0.02702702702702703,0.10810810810810811,0.05405405405405406,0.10810810810810811,7.351351351351352,8.054054054054054,8.27027027027027,9.027027027027026,3.135135135135135,3.6216216216216215,3.864864864864865,4.324324324324325,-0.6756756756756755,-0.43243243243243235,-1.3513513513513509,-0.5405405405405403,-0.21621621621621578,2.0,-0.02702702702702703,0.0,-0.9189189189189184,-0.9729729729729719,-0.7297297297297298,-0.7027027027027031,-0.08108108108108092,-0.1351351351351351,-1.1882716049382651,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,53.78,34.77,53.78,41.62,0.6,42.43,0.77,0.25,1002.9,0,1,0,0.0043,0.029,0.84,54.28,34.28,54.28,41.13,5,6.215,244,13.12,6.36
282,34,A,Newcastle United,Swansea City,0.918918918918919,1.027027027027027,1.4594594594594594,1.135135135135135,5.0,3.3513513513513513,4.297297297297297,4.837837837837838,10.054054054054054,9.27027027027027,10.756756756756756,11.08108108108108,1.6756756756756757,1.2702702702702702,2.2432432432432434,1.8918918918918919,0.13513513513513514,0.13513513513513514,0.0,0.05405405405405406,7.4324324324324325,7.405405405405405,8.0,9.216216216216216,4.054054054054054,3.5135135135135136,4.0,4.378378378378378,-0.5405405405405405,-0.10810810810810811,0.7027027027027026,-1.4864864864864864,-0.7027027027027017,-1.8108108108108105,0.13513513513513514,0.08108108108108109,-0.5675675675675675,-1.8108108108108105,0.05405405405405439,-0.8648648648648645,-0.5675675675675678,-0.6216216216216217,0.41975308641974607,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,53.05,29.52,53.05,39.93,0.48,41.66,0.78,0.25,1000.9,0,1,0,0.0023,0.0149,0.46,53.42,31.53,53.42,39.44,4,6.024,253,15.05,5.8
283,34,D,Queens Park Rangers,West Ham United,1.027027027027027,1.135135135135135,1.5945945945945945,1.135135135135135,4.162162162162162,5.54054054054054,5.54054054054054,5.1891891891891895,10.027027027027026,9.45945945945946,9.675675675675675,10.27027027027027,1.864864864864865,1.5945945945945945,1.2972972972972974,1.3783783783783783,0.05405405405405406,0.05405405405405406,0.08108108108108109,0.16216216216216217,8.324324324324325,7.72972972972973,9.45945945945946,9.432432432432432,3.72972972972973,3.810810810810811,4.54054054054054,4.4324324324324325,-0.5675675675675675,0.0,-1.378378378378378,0.35135135135135087,0.35135135135135087,-0.8108108108108105,-0.02702702702702703,-0.10810810810810811,-1.135135135135135,-1.7027027027027017,-0.8108108108108105,-0.6216216216216215,0.5675675675675675,0.21621621621621623,0.6604938271604937,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,64.09,44.59,64.09,52.29,0.69,49.66,0.79,0.25,1005.7,0,1,0,0.0032,0.0129,0.51,64.59,45.44,64.59,51.8,5,5.91,232,12.55,5.39
284,34,H,Manchester City,Aston Villa,1.8108108108108107,0.6486486486486487,0.918918918918919,1.2162162162162162,6.513513513513513,4.0,3.2972972972972974,5.1891891891891895,10.054054054054054,9.45945945945946,7.054054054054054,9.945945945945946,1.8918918918918919,1.7837837837837838,1.3513513513513513,1.6486486486486487,0.05405405405405406,0.1891891891891892,0.08108108108108109,0.08108108108108109,10.891891891891891,7.0,6.27027027027027,8.027027027027026,4.4324324324324325,3.2162162162162162,3.0,3.972972972972973,0.8918918918918918,-0.5675675675675675,3.216216216216216,-1.1891891891891895,3.0,-0.48648648648648596,-0.02702702702702703,0.10810810810810811,4.621621621621621,-1.0270270270270263,1.4324324324324325,-0.7567567567567566,0.5405405405405406,0.1351351351351351,7.811728395061735,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,56.96,35.97,56.96,43.34,0.64,43.98,0.77,0.25,1003.6,0,1,0,0.0064,0.0661,0.89,57.46,35.48,57.46,43.8,5,6.216,239,22.03,5.65
285,34,H,Everton,Manchester United,1.1081081081081081,1.5945945945945945,1.162162162162162,0.8378378378378378,4.27027027027027,5.027027027027027,4.783783783783784,3.8378378378378377,8.81081081081081,10.243243243243244,11.054054054054054,9.64864864864865,1.6216216216216217,1.5945945945945945,2.027027027027027,1.8918918918918919,0.05405405405405406,0.10810810810810811,0.08108108108108109,0.10810810810810811,7.864864864864865,6.513513513513513,8.297297297297296,5.891891891891892,3.72972972972973,2.891891891891892,3.3513513513513513,2.8378378378378377,-0.054054054054053946,0.7567567567567567,-0.513513513513514,1.1891891891891895,-2.243243243243244,0.5945945945945947,-0.02702702702702703,0.0,-0.43243243243243157,0.621621621621621,0.3783783783783785,0.05405405405405439,-0.4054054054054055,-0.29729729729729737,-3.216049382716051,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,50.99,36.58,50.99,36.72,0.2,34.9,0.66,0.28,1010.5,1,0,0,0,0,0,51.49,36.36,51.49,40.32,6,6.213,316,13.98,7.79
286,34,D,Arsenal,Chelsea,1.7027027027027026,1.7567567567567568,0.8648648648648649,0.7027027027027027,6.135135135135135,5.297297297297297,4.351351351351352,4.0,8.891891891891891,8.864864864864865,10.108108108108109,10.243243243243244,1.8108108108108107,1.7297297297297298,2.054054054054054,2.108108108108108,0.05405405405405406,0.08108108108108109,0.08108108108108109,0.1891891891891892,9.135135135135135,9.18918918918919,7.081081081081081,7.162162162162162,4.378378378378378,4.45945945945946,3.7027027027027026,3.027027027027027,0.8378378378378377,1.054054054054054,1.7837837837837833,1.2972972972972974,-1.2162162162162176,-1.378378378378379,-0.02702702702702703,-0.10810810810810811,2.0540540540540544,2.027027027027027,0.6756756756756754,1.4324324324324325,-0.2432432432432432,-0.37837837837837807,-1.8179012345678984,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,51.03,38.05,52.94,43.19,0.72,43.98,0.84,0.28,1007.7,0,1,0,0.0042,0.0295,0.68,51.53,37.75,53.44,44.06,5,5.533,19,8.15,3.09
287,34,H,Hull City,Liverpool,0.8378378378378378,1.2702702702702702,1.2162162162162162,0.972972972972973,3.7027027027027026,4.45945945945946,5.378378378378378,4.648648648648648,10.567567567567568,8.972972972972974,9.405405405405405,11.162162162162161,1.7837837837837838,1.5945945945945945,1.864864864864865,1.7837837837837838,0.16216216216216217,0.08108108108108109,0.08108108108108109,0.08108108108108109,7.054054054054054,9.891891891891891,7.216216216216216,7.081081081081081,3.2972972972972974,4.486486486486487,3.27027027027027,3.3783783783783785,-0.3783783783783784,0.29729729729729715,-1.6756756756756754,-0.1891891891891886,1.1621621621621632,-2.1891891891891877,0.08108108108108109,0.0,-0.1621621621621614,2.8108108108108105,0.027027027027027195,1.1081081081081083,-0.08108108108108114,-0.18918918918918926,-5.938271604938265,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,55.28,38.31,55.28,35.99,0.37,32.63,0.58,0.34,1011.4,1,0,0,0,0,0,55.34,40.98,55.34,39,5,6.166,268,21.09,7
